              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;
17GB DEZ22 ;;;;;;;;;;;;
17GB;MOB-17104;FZF-6232;08/12/2022;56396;6,59; R$32,89 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;
17GB;MOB-17104;FZF-6232;09/12/2022;56447;3,31; R$16,52 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;
17GB;MOB-17104;FZF-6232;12/12/2022;56614;10,05; R$50,17 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;
17GB;MOB-17104;FZF-6232;15/12/2022;56686;4,81; R$23,53 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;
17GB;MOB-17105;FZQ-6077;15/12/2022;46957;4,54; R$21,75 ;POSTO;GASOLINA COMUM;;;;
17GB;MOB-17105;FZQ-6077;19/12/2022;46983;3,04; R$14,87 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;
17GB;MOB-17105;FZQ-6077;21/12/2022;47074;6,44; R$30,85 ;POSTO;GASOLINA COMUM;;;;
17GB;MOB-17105;FZQ-6077;26/12/2022;47249;8,87; R$42,49 ;POSTO;GASOLINA COMUM;;;;
17GB;MOB-17105;FZQ-6077;27/12/2022;47281;3,04; R$16,12 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;
17GB;TP-17000;FHN-0083;02/12/2022;148565;38,87; R$151,23 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;TP-17000;FHN-0083;14/12/2022;149327;34,21; R$133,11 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;TP-17000;FHN-0083;27/12/2022;149637;38,16; R$159,14 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;TP-17001;DBS-3679;05/12/2022;282462;44,51; R$173,15 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;TP-17001;DBS-3679;08/12/2022;282778;39,40; R$153,29 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;TP-17001;DBS-3679;15/12/2022;282928;20,88; R$79,14 ;POSTO;ETANOL COMUM;;;;
17GB;TP-17004;GAX-8077;06/12/2022;252218;22,52; R$87,60 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;TP-17004;GAX-8077;08/12/2022;252412;26,48; R$103,03 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;TP-17004;GAX-8077;16/12/2022;252604;26,66; R$100,50 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;TP-17004;GAX-8077;19/12/2022;252834;27,34; R$103,08 ;AUTO POSTO MOGI DAS CRUZES LTD;ETANOL COMUM;;;;
17GB;TP-17004;GAX-8077;21/12/2022;253167;37,73; R$143,00 ;POSTO;ETANOL COMUM;;;;
17GB;TP-17004;GAX-8077;27/12/2022;253431;38,17; R$151,54 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;UT-17001;CMW-7367;07/12/2022;95706;21,17; R$82,34 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;UT-17001;CMW-7367;07/12/2022;95780;9,95; R$38,69 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;UT-17001;CMW-7367;12/12/2022;95921;23,24; R$90,42 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;UT-17001;CMW-7367;16/12/2022;96120;27,99; R$105,52 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;UT-17001;CMW-7367;20/12/2022;96190;12,77; R$48,15 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;UT-17001;CMW-7367;22/12/2022;96359;19,12; R$75,91 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;VO-17003;DBS-3678;02/12/2022;254747;48,71; R$189,49 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;VO-17008;DJP-2740;17/12/2022;204330;27,39; R$180,51 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;VO-17008;DJP-2740;27/12/2022;204570;26,36; R$175,09 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;VO-17103;DIW-1J93;01/12/2022;45429;20,96; R$ 81,53 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;01/12/2022;45591;18,31; R$ 71,22 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;02/12/2022;45953;46,8; R$ 182,07 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;05/12/2022;46132;17,21; R$ 66,94 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;05/12/2022;46300;20,27; R$ 78,88 ;AUTO POSTO MOGI DAS CRUZES LTD;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;07/12/2022;46637;34,84; R$ 135,51 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;07/12/2022;46803;16,84; R$ 65,50 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;07/12/2022;47012;26,67; R$ 103,77 ;AUTO POSTO MOGI DAS CRUZES LTD;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;08/12/2022;47284;32,5; R$ 126,42 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;12/12/2022;47617;35,62; R$ 138,57 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;13/12/2022;47791;16,78; R$ 65,29 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;13/12/2022;47958;22,96; R$ 89,31 ;AUTO POSTO MOGI DAS CRUZES LTD;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;14/12/2022;48296;39,06; R$ 151,95 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;15/12/2022;48463;16,74; R$ 65,14 ;AUTO POSTO MOGI DAS CRUZES LTD;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;15/12/2022;48629;20,21; R$ 76,20 ;AUTO POSTO MOGI DAS CRUZES LTD;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;16/12/2022;49007;41,8; R$ 157,59 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;19/12/2022;49360;39,69; R$149,64 ;AUTO POSTO MOGI DAS CRUZES LTD;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;20/12/2022;49675;33,75; R$127,23 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;21/12/2022;50002;32,48; R$128,97 ;AUTO POSTO MOGI DAS CRUZES LTD;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;22/12/2022;50325;36,58; R$145,24 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;23/12/2022;50661;39,94; R$ 158,97 ;POSTO SHOPPING;ETANOL COMUM;;;;
17GB;VO-17104;EXM-2C24;02/12/2022;15389;30,48; R$ 115,52 ;POSTO;ETANOL COMUM;;;;
17GB;VO-17104;EXM-2C24;05/12/2022;15591;20,40; R$ 77,32 ;POSTO;ETANOL COMUM;;;;
17GB;VO-17104;EXM-2C24;07/12/2022;15793;22,76; R$ 86,26 ;POSTO;ETANOL COMUM;;;;
17GB;VO-17104;EXM-2C24;22/12/2022;16194;43,97; R$ 210,62 ;POSTO;GASOLINA COMUM;;;;
17GB;AB-17201;DJP-2731;03/12/2022;208548;95,83; R$ 594,20 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;AB-17201;DJP-2731;07/12/2022;208719;95,58; R$ 592,59 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;AB-17201;DJP-2731;13/12/2022;209014;100,18; R$ 621,11 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;AB-17201;DJP2731;20/12/2022;209369;99,46; R$ 616,83 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;AB-17201;DJP-2731;25/12/2022;209872;154,68; R$ 959,07 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;AB-17201;DJP-2731;30/12/2022;210108;91,17; R$ 565,25 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;AS-17201;EGI-1400;01/12/2022;190366;69,20; R$ 429,17 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;AS-17201;EGI-1400;07/12/2022;190493;45,00; R$ 279,31 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;AS-17201;EGI-1400;10/12/2022;190568;14,20; R$ 88,23 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;AS-17201;EGI-1400;15/12/2022;190772;49,67; R$ 307,95 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;AS-17201;EGI-1400;20/12/2022;191056;57,71; R$ 357,80 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;AS-17201;EGI-1400;26/12/2022;191196;36,56; R$ 226,67 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;AT-17205;GIU-7B76;06/12/2022;5002;110,25; R$ 715,22 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;Equipamentos;-;07/12/2022;-;5,00; R$ 31,65 ;AUTO POSTO IPIRANGA ;GASOLINA;;;;
17GB;Equipamentos;-;20/12/2022;-;30,00; R$ 143,72 ;AUTO POSTO IPIRANGA ;GASOLINA;;;;
17GB;TP-17205;DJL-9240;08/12/2022;196232;42,14; R$ 266,80 ;AUTO POSTO IPIRANGA ;GASOLINA;;;;
17GB;UR-17211;FQO-1D01;07/12/2022;24575;37,40; R$ 232,38 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;UR-17211;FQO-1D01;10/12/2022;24942;54,00; R$335,91 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;UR-17211;FQO-1D01;12/12/2022;25149;42,34; R$262,51 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;UR-17211;FQO-1D01;14/12/2022;4042;42,17; R$261,46 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;UR-17211;FQO-1D01;17/12/2022;4294;40,76; R$252,71 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;UR-17211;FQO-1D01;19/12/2022;25429;50,99; R$316,14 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;UR-17211;FQO-1D01;22/12/2022;25632;37,62; R$233,25 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;UR-17211;FQO-1D01;24/12/2022;25903;46,17; R$286,25 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;UR-17211;FQO-1D01;26/12/2022;26127;39,13; R$242,60 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;UR-17211;FQO-1D01;27/12/2022;5158;42,48; R$263,37 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;UR-17211;FQO-1D01;30/12/2022;26346;37,55; R$232,81 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;UR-17213;FYT-2A23;01/12/2022;2569;53,90; R$ 334,67 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;UR-17213;FYT-2A23;03/12/2022;2775;37,13; R$ 230,20 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;UR-17213;FYT-2A23;05/12/2022;3025;42,58; R$ 263,69 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;UR-17213;FYT-2A23;07/12/2022;3271;32,25; R$ 199,95 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;UR-17213;FYT-2A23;10/12/2022;3562;46,50; R$ 288,80 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;UR-17213;FYT-2A23;11/12/2022;3761;34,60; R$ 214,70 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;UR-17213;FYT-2A23;19/12/2022;4593;43,25; R$ 268,15 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;UR-17213;FYT-2A23;23/12/2022;4886;40,77; R$ 252,78 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;UR-17213;FYT-2A23;29/12/2022;5400;34,56; R$ 214,27 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;VO-17007;DJL-3120;19/12/2022;132461;55,28; R$ 264,79 ;AUTO POSTO IPIRANGA ;GASOLINA;;;;
17GB;VO-17205;ECE-0I01;07/12/2022;13696;35,86; R$ 227,00 ;AUTO POSTO IPIRANGA ;GASOLINA;;;;
17GB;VO-17205;ECE-0I01;12/12/2022;14016;30,71; R$ 147,10 ;AUTO POSTO IPIRANGA ;GASOLINA;;;;
17GB;VO-17205;ECE-0I01;19/12/2022;14332;34,01; R$ 162,91 ;AUTO POSTO IPIRANGA ;GASOLINA;;;;
17GB;VO-17206;BIF-2I64;06/12/2022;6431;61,77; R$ 382,98 ;AUTO POSTO IPIRANGA ;DIESEL;;;;
17GB;ABS-17105;GIC-4H16;02/12/2022;31602;123,81; R$ 851,82 ;REINA O SOL;DIESEL S10;;;;
17GB;ABS-17105;GIC-4H16;10/12/2022;31800;96,39; R$ 654,51 ;REINA O SOL;DIESEL S10;;;;
17 GB;ABS-17105;GIC-4H16;16/12/2022;31965;83,88; R$ 552,78 ;REINA O SOL;DIESEL S10;;;;
17GB;ABS-17105;GIC-4H16;25/12/2022;32205;101,74; R$ 679,63 ;REINA O SOL;DIESEL S10;;;;
17GB;VO-17102;EFC-7492;01/12/2022;44243;43,43; R$ 171,11 ;MANHÃS DE SOL;ETANOL;;;;
17 GB;VO-17102;EFC-7492;07/12/2022;44448;32,68; R$ 128,76 ;REINA O SOL;ETANOL;;;;
17GB;VO-17102;EFC-7492;23/12/2022;44669;50,37; R$ 199,99 ;REINA O SOL;ETANOL;;;;
17 GB;UR-17105;FKG-0E65;04/12/2022;14159;31,51; R$ 216,82 ;REINA O SOL;DIESEL S10;;;;
17 GB;UR-17105;FKG-0E65;05/12/2022;14409;32,07; R$ 220,68 ;REINA O SOL;DIESEL S10;;;;
17GB;UR-17105;FKG-0E65;08/12/2022;14509;11,32; R$ 77,89 ;REINA O SOL;DIESEL S10;;;;
17GB;UR-17105;FKG-0E65;13/12/2022;14863;43,62; R$ 296,21 ;REINA O SOL;DIESEL S10;;;;
17 GB;UR-17105;FKG-0E65;21/12/2022;15121;34; R$ 227,15 ;REINA O SOL;DIESEL S10;;;;
17GB;UR-17105;FKG-0E65;28/12/2022;15369;34,11; R$ 224,83 ;REINA O SOL;DIESEL S10;;;;
17 GB;MTR 0001;;28/12/2022;2;18,03; R$ 91,46 ;REINA O SOL;GASOLINA;OBS.: MOTOR DE POPA;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
TERMO DE RESPONSABILIDADE    ;;;;;;;;;;;;
Aos 04 dias do mês de janeiro do ano 2023, declaro que digitei a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.   Cb PM 107950-6 Renato Vidotto Santana.;;;;;;;;;;;;
;;;;;;;;;;;;
Aos 04 dias do mês de janeiro do ano 2023, declaro que conferi a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.  Oficial Motomec 1º Ten PM 107435-A André Luiz da Silva.;;;;;;;;;;;;
;;;;;;;;;;;;
