              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;
17GB MAI23 ;;;;;;;;;;;;
;;; ;;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;;
;;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;;
17GB;ABS-17202;DJP-9419;06/05/2023;90765;107,42; R$611,22 ;AUTO POSTO FERRAZ CENTRO;DIESEL S10;;;;
17GB;ABS-17202;DJP-9419;13/05/2023;90960;126,00; R$716,94 ;AUTO POSTO FERRAZ CENTRO;DIESEL S10;;;;
17GB;ABS-17202;DJP-9419;15/05/2023;91090;162,40; R$924,06 ;AUTO POSTO FERRAZ CENTRO;DIESEL S10;;;;
17GB;ABS-17202;DJP-9419;20/05/2023;91152;42,83; R$230,86 ;AUTO POSTO FERRAZ CENTRO;DIESEL S10;;;;
17GB;ABS-17202;DJP-9419;27/05/2023;91276;74,27; R$400,32 ;AUTO POSTO FERRAZ CENTRO;DIESEL S10;;;;
17GB;UR-17210;EWZ-1B95;02/052023;27074;46,61; R$279,19 ;AUTO POSTO FERRAZ CENTRO;DIESEL S10;;;;
17GB;UR-17210;EWZ-1B95;05/05/2023;27322;62,49; R$361,82 ;AUTO POSTO FERRAZ CENTRO;DIESEL S10;;;;
17GB;UR-17210;EWZ-1B95;08/05/2023;27474;29,49; R$167,80 ;AUTO POSTO FERRAZ CENTRO;DIESEL S10;;;;
17GB;UR-17210;EWZ-1B95;11/05/2023;27733;45,92; R$261,28 ;AUTO POSTO FERRAZ CENTRO;DIESEL S10;;;;
17GB;UR-17210;EWZ-1B95;13/05/2023;13053;23,64; R$134,51 ;AUTO POSTO FERRAZ CENTRO;DIESEL S10;;;;
17GB;UR-17210;EWZ-1B95;16/05/2023;28026;30,67; R$174,51 ;AUTO POSTO FERRAZ CENTRO;DIESEL S10;;;;
17GB;UR-17210;EWZ-1B95;18/05/2023;28114;18,32; R$98,74 ;AUTO POSTO FERRAZ CENTRO;DIESEL S10;;;;
17GB;UR-17210;EWZ-1B95;20/05/2023;28143;25,97; R$139,98 ;AUTO POSTO FERRAZ CENTRO;DIESEL S10;;;;
17GB;UR-17210;EWZ-1B95;23/05/2023;28462;47,50; R$256,02 ;AUTO POSTO FERRAZ CENTRO;DIESEL S10;;;;
17GB;UR-17210;EWZ-1B95;27/05/2023;28707;48,31; R$260,39 ;AUTO POSTO FERRAZ CENTRO;DIESEL S10;;;;
17GB;UR-17210;EWZ-1B95;30/05/2023;28882;29,42; R$158,57 ;AUTO POSTO FERRAZ CENTRO;DIESEL S10;;;;
17GB;VO-17007;DJL-3120;12/05/2023;134450;33,00; R$187,83 ;AUTO POSTO FERRAZ CENTRO ;GASOLINA ;;;;
17GB;MOTO SERRA;;01/05/2023;;5; R$29,45 ;AUTO POSTO FERRAZ CENTRO ;GASOLINA ;;;;
17GB;RETROESCAVADEIRA  PC 02 (GAED);;15/05/2023;;60; R$341,40 ;AUTO POSTO FERRAZ CENTRO ;DISEL S10;;;;
17GB;AB-17102;FEJ-7954;06/05/2023;122519;163,52; R$979,50 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;AB-17102;FEJ-7954;09/05/2023;122657;88,67; R$547,98 ;REINA O SOL;DIESEL S10;;;;
17GB;AB-17102;FEJ-7954;15/05/2023;122866;99,84; R$588,10 ;REINA O SOL;DIESEL S10;;;;
17GB;AB-17102;FEJ-7954;19/05/2023;122991;61,30; R$366,58 ;REINA O SOL;DIESEL S10;;;;
17GB;AB-17102;FEJ-7954;22/05/2023;123161;80,00; R$478,40 ;REINA O SOL;DIESEL S10;;;;
17GB;AB-17102;FEJ-7954;25/05/2023;123313;87,22; R$512,88 ;MANHÃ DO SOL;DIESEL S10;;;;
17GB;AB-17102;FEJ-7954;29/05/2023;123475;81,33; R$470,91 ;REINA O SOL;DIESEL S10;;;;
17GB;UR-17101;FVY-9193;01/05/2023;5642;36,10; R$227,29 ;REINA O SOL;DIESEL S10;;;;
17GB;UR-17101;FVY-9193;04/05/2023;5897;36,51; R$ 232,56 ;REINA O SOL;DIESEL S10;;;;
17GB;UR-17101;FVY-9193;09/05/2023;6137;30,15; R$ 177,54 ;REINA O SOL;DIESEL S10;;;;
17GB;UR-17101;FVY-9193;16/05/2023;6446;36,00; R$ 210,39 ;REINA O SOL;DIESEL S10;;;;
17GB;UR-17101;FVY-9193;20/05/2023;6780;38,53; R$ 226,34 ;REINA O SOL;DIESEL S10;;;;
17GB;UR-17101;FVY-9193;22/05/2023;7147;44,18; R$ 264,23 ;REINA O SOL;DIESEL S10;;;;
17GB;UR-17101;FVY-9193;26/05/2023;7474;43,15; R$ 252,00 ;REINA O SOL;DIESEL S10;;;;
17GB;UR-17101;FVY-9193;29/05/2023;7782;42,32; R$ 252,00 ;REINA O SOL;DIESEL S10;;;;
17GB;VO-17102;EFC-7492;02/05/2023;48432;28,05; R$ 120,63 ;REINA O SOL;ETANOL;;;;
17GB;VO-17102;EFC-7492;09/05/2023;48622;28,36; R$ 118,58 ;MANHÃS DE SOL;ETANOL;;;;
17GB;VO-17102;EFC-7492;11/05/2023;48796;26,70; R$ 111,69 ;REINA O SOL;ETANOL;;;;
17GB;VO-17102;EFC-7492;22/05/2023;48953;25,60; R$ 99,34 ;REINA O SOL;ETANOL;;;;
17GB;VO-17102;EFC-7492;23/05/2023;49183;30,10; R$ 116,98 ;REINA O SOL;ETANOL;;;;
17GB;VO-17102;EFC-7492;29/05/2023;49370;29,70; R$ 112,53 ;PORTA DO SOL;ETANOL;;;;
17GB;ABS-17103;DJM-3481;02/05/2023;134777;142,09; R$892,34 ;REINA O SOL;ETANOL;;;;
17GB;ABS-17103;DJM-3481;10/05/2023;135039;107,72; R$645,26 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ABS-17103;DJM-3481;15/05/2023;135159;96,65; R$578,98 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ABS-17103;DJM-3481;21/05/2023;135243;45,50; R$254,37 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ABS-17103;DJM-3481;24/05/2023;135408;83,25; R$457,03 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ABS-17103;DJM-3481;28/05/2023;135591;74,05; R$406,54 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ABS-17205;GIC-3F68;04/05/2023;37326;127,70; R$739,38 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;ABS-17205;GIC-3F68;09/05/2023;37561;117,87; R$682,47 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;ABS-17205;GIC-3F68;17/05/2023;37821;159,81; R$ 923,97 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;ABS-17205;GIC-3F68;18/05/2023;37885;43,75; R$ 235,98 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;ABS-17205;GIC-3F68;26/05/2023;38213;162,72; R$ 877,06 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;ABS-17205;GIC-3F68;27/05/2023;38372;77,70; R$ 418,80 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;ABS-17205;GIC-3F68;30/05/2023;38554;86,20; R$ 464,20 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;UR-17212;GJH-1F17;02/05/2023;34627;41,57; R$ 249,00 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;UR-17212;GJH-1F17;04/05/2023;34827;30,94; R$ 179,14 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;UR-17212;GJH-1F17;06/05/2023;35082;37,34; R$ 216,20 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;UR-17212;GJH-1F17;08/05/2023;35359;42,38; R$ 245,38 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;UR-17212;GJH-1F17;10/05/2023;35587;41,14; R$ 238,03 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;UR-17212;GJH-1F17;12/05/2023;35803;30,94; R$ 179,14 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;UR-17212;GJH-1F17;15/05/2023;36050;33,23; R$ 192,40 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;UR-17212;GJH-1F17;18/05/2023;36323;39,57; R$ 229,11 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;UR-17212;GJH-1F17;20/05/2023;36586;31,06; R$ 172,21 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;UR-17212;GJH-1F17;23/05/2023;36846;36,80; R$ 194,47 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;UR-17212;GJH-1F17;26/05/2023;37089;36,25; R$ 195,39 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;UR-17212;GJH-1F17;28/05/2023;37354;38,19; R$205,84 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;UR-17212;GJH-1F17;31/05/2023;37603;38,23; R$206,06 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL ;;;;
17GB;ABS-17101;BSV-3278;01/05/2023;228412;41,20; R$238,55 ;POSTO;DIESEL S-10;;;;
17GB;ABS-17101;BSV-3278;09/05/2023;228616;50,97; R$290,02 ;POSTO;DIESEL S-10;;;;
17GB;ABS-17101;BSV-3278;14/05/2023;228796;62,61; R$349,99 ;POSTO;DIESEL S-10;;;;
17GB;ABS-17101;BSV-3278;21/05/2023;228971;45,50; R$240,70 ;POSTO;DIESEL S-10;;;;
17GB;ABS-17101;BSV-3278;30/05/2023;229184;98,66; R$512,05 ;POSTO;DIESEL S-10;;;;
17GB;ABS-17102;EEF-7331;06/05/2023;157066;50,23; R$300,90 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ABS-17105;GIC-4H16;04/05/2023;36393;62,55; R$374,70 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ABS-17105;GIC-4H16;10/05/2023;36576;106,21; R$636,20 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ABS-17105;GIC-4H16;17/05/2023;36823;118,73; R$711,21 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ABS-17105;GIC-4H16;24/05/2023;37056;121,14; R$665,05 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ABS-17105;GIC-4H16;29/05/2023;37208;92,52; R$507,98 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ABS-17105;GIC-4H16;31/05/2023;37412;91,07; R$500,00 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
