              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;;;
17GB AGO24 ;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;;;;
17GB;TP-17001;SWH-6I87;27/08/2024;8905;20,21; R$88,73 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;28/08/2024;9064;18,94; R$83,17 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;29/08/2024;9392;31,87; R$139,91 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17003;FHN-0083;13/08/2024;178134;33,72; R$148,02 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17003;FHN-0083;27/08/2024;178283;32,51; R$142,73 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17004;GAX-8077;20/08/2024;273200;46,69; R$190,97 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17101;DBS-3679;12/08/2024;304929;27,11; R$119,00 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17101;DBS-3679;22/08/2024;305195;33,15; R$135,58 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;UR-17101;FVY-9I93;01/08/2024;34366;23,60; R$150,81 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17101;FVY-9I93;04/08/2024;34590;29,52; R$188,63 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17101;FVY-9I93;09/08/2024;34892;38,26; R$244,50 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17101;FVY-9I93;15/08/2024;35057;24,55; R$156,88 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17101;FVY-9I93;19/08/2024;35236;27,97; R$178,72 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17101;FVY-9I93;27/08/2024;35499;36,63; R$234,08 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17102;FYC-1A73;01/08/2024;14198;32,27; R$199,75 ;POSTO;DIESEL S-10;;;;;;
17GB;UR-17102;FYC-1A73;03/08/2024;14475;39,77; R$246,18 ;POSTO;DIESEL S-10;;;;;;
17GB;UR-17102;FYC-1A73;05/08/2024;14728;39,29; R$251,07 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17102;FYC-1A73;08/08/2024;14970;35,21; R$224,99 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
