              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;
17GB NOV25;;;;;;;;;;;
;;; ;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;
;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;
17GB;UR-17105;FKG0E65;25/11/2025;53166;42,35; R$279,06 ;Quality;DIESEL S10;;;
17GB;VO-17100;GAW5G93;25/11/2025;32275;27,85; R$116,69 ;ITAMARATHY;ALCOOL;;;
17GB;TP-17000;TIZ0D86;25/11/2025;9669;30,98; R$129,81 ;itamarathy;ALCOOL;;;
17GB;ABS-17203;SWV0I18;25/11/2025;32938;93,61; R$588,81 ;Quality baruel;DIESEL S10;;;
17GB;MOB-17107;EEF-7217;26/11/2025;58788;4,85; R$31,03 ;Quality shoop;GASOLINA;;;
17GB;MOB-17106;EEF-7207;26/11/2025;49657;4,78; R$30,56 ;Posto Quality;GASOLINA;;;
17GB;AC-17001;GHU6J06;26/11/2025;71556;34,23; R$225,58 ;Posto Qualit shopping;DIESEL S10;;;
17GB;TP-17001;SWH6I87;26/11/2025;50904;19,34; R$81,03 ;ITAMARATI;ALCOOL;;;
17GB;UR-17213;FYT2A23;26/11/2025;0,57671;46,32; R$305,25 ;Auto posto Ferraz centro;DIESEL S10;;;
17GB;ABS-17201;GGR8E95;26/11/2025;45824;129,67; R$854,53 ;IPIRANGA FERRAZ;DIESEL S10;;;
17GB;VO-17100;GAW5G93;26/11/2025;32468;19,68; R$82,42 ;ITAMARATHY;DIESEL;;;
17GB;TP-17000;TIZ0D86;26/11/2025;9911;19,34; R$81,03 ;ITAMARATI;ALCOOL;;;
17GB;AT-17101;STA3H63;26/11/2025;12254;212,45; R$1.400,04 ;Equipe quality;DIESEL S10;;;
17GB;TP-17001;SWH6I87;27/11/2025;51062;19,79; R$88,86 ;itamarathy;ALCOOL;;;
17GB;VO-17100;GAW5G93;27/11/2025;32650;21,14; R$94,92 ;EQUIPE QUALITY;ALCOOL;;;
17GB;MOB-17106;EEF-7207;27/11/2025;49784;4,46; R$28,50 ;Posto Quality;GASOLINA;;;
17GB;MOB-17107;EEF-7217;27/11/2025;58916;4,37; R$27,92 ;Posto EQUIPE QUALITY LTDA;GASOLINA;;;
17GB;UR-17211;FQO1D01;27/11/2025;75240;28,21; R$174,62 ;Auto posto tornado - Jd Odete;DIESEL S10;;;
17GB;UR-17101;FVY9I93;27/11/2025;50344;35,61; R$234,70 ;Auto posto Quality shopping;DIESEL S10;;;
17GB;TP-17000;TIZ0D86;27/11/2025;10171;27,49; R$117,93 ;itamarathy;ALCOOL;;;
17GB;UR-17213;FYT2A23;13/11/2025;56933;37,57; R$236,32 ;Quality;DIESEL S10;;;
17GB;VO-17102;EFC-7492;28/11/2025;70382;26,88; R$115,03 ;Reina o Sol;ALCOOL;;;
17GB;ABS-17205;GIC3F68;28/11/2025;72937;148,39; R$933,37 ;Posto qualit;DIESEL S10;;;
17GB;UR-17102;FYC1A73;28/11/2025;45206;38,47; R$253,53 ;Shell;DIESEL S10;;;
17GB;ABS-17106;GDH3H25;29/11/2025;55134;85,25; R$536,22 ;Master mogi;DIESEL S10;;;
17GB;ABS-17103;DJM3E81;29/11/2025;153585;113,82; R$750,04 ;Equipe qualyty;DIESEL S10;;;
17GB;UR-17208;BZF-1518;29/11/2025;121651;38,97; R$245,12 ;Qualit;DIESEL S10;;;
17GB;UR-17105;FKG0E65;29/11/2025;53542;53,92; R$321,90 ;Titans;DIESEL S10;;;
17GB;AC-17001;GHU6J06;29/11/2025;71870;54,71; R$360,57 ;Posto Qualit shopping;DIESEL S10;;;
17GB;UR-17102;FYC1A73;30/11/2025;45466;38,12; R$227,58 ;Titans;DIESEL S10;;;
17GB;TP-17001;SWH6I87;14/11/2025;49962;28,44; R$124,85 ;Titans (7584);ALCOOL;;;
17GB;VO-17001;FFY5I31;18/11/2025;25924;45,58; R$213,75 ;itamarathy (7584);ALCOOL;;;
17GB;VO-17001;FFY5I31;25/11/2025;26192;45,21; R$212,03 ;itamarathy (7584);ALCOOL;;;
;;;;;;;;;;;
;;;;;;;;;;;
TERMO DE RESPONSABILIDADE    ;;;;;;;;;;;
Aos 03 dias do mês de dezembro do ano 2025, declaro que digitei a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.         Cb PM 107950-6 Renato Vidotto Santana.;;;;;;;;;;;
;;;;;;;;;;;
Aos 03 dias do mês de dezembro do ano 2025, declaro que conferi a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.  Oficial Motomec  1º Ten PM 107435-A André Luiz da Silva.;;;;;;;;;;;
;;;;;;;;;;;
