              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;
17GB SET25;;;;;;;;;;;
;;; ;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;
;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;
17GB;VO-17001;FFY5I31;16/09/2025;22588;35,52; R$157,21 ;posto itamarathy;ALCOOL;;;
17GB;UR-17102;FYC1A73;16/09/2025;39648;30,70; R$183,28 ;Auto posto titans ltda;DIESEL S10;;;
17GB;ABS-17201;GGR8E95;16/09/2025;43477;129,96; R$856,44 ;Auto Posto Ferraz Centro;DIESEL S10;;;
17GB;ABS-17203;SWV0I18;16/09/2025;28894;102,08; R$642,07 ;Quality;DIESEL S10;;;
17GB;EP-17101;TZL5A72;17/09/2025;2180;12,26; R$49,90 ;ITAMARATY ll;ALCOOL;;;
17GB;MOB-17107;EEF-7217;17/09/2025;56579;3,66; R$23,44 ;Quality shoop;GASOLINA;;;
17GB;MOB-17108;EEF-7208;17/09/2025;57799;3,55; R$22,67 ;Posto Quality;GASOLINA;;;
17GB;TP-17000;TIZ0D86;17/09/2025;1767;20,12; R$86,31 ;POSTO EQUIPE QUALITY;ALCOOL;;;
17GB;ABS-17105;GIC4H16;17/09/2025;73699;54,90; R$361,22 ;Auto Posto Reina o Sol;DIESEL S10;;;
17GB;UT-17003;DJL-7263;17/09/2025;116694;33,68; R$201,74 ;Itamaraty II;DIESEL S10;;;
17GB;VO-17100;GAW5G93;17/09/2025;29429;16,49; R$69,09 ;ITAMARATHY;ALCOOL;;;
17GB;VO-17003;TKX5J89;16/09/2025;4540;36,29; R$235,52 ;ITAMARATHY;DIESEL;;;
17GB;UR-17210;EWZ1B95;17/09/2025;53419;55,48; R$35.243,00 ;Ipiranga centro;DIESEL S10;;;
17GB;AC-17001;GHU6J06;17/09/2025;67344;40,27; R$265,39 ;Equipe quality shopping;DIESEL S10;;;
17GB;TP-17000;TIZ0D86;18/09/2025;2021;30,77; R$132,00 ;posto equipe quality;ALCOOL;;;
17GB;ABS-17102;EEF7D31;18/09/2025;176483;96,27; R$634,41 ;Posto Equipe Quality LTDA;DIESEL S10;;;
