              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;;;
17GB JUL24 ;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;;;;
17GB;TP-17000;SVX-6D77;24/07/2024;7214;14,25; R$61,16 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX-6D77;25/07/2024;7463;24,01; R$103,02 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX-6D77;29/07/2024;7712;25,17; R$108,00 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX-6D77;30/07/2024;7957;23,66; R$101,53 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX-6D77;31/07/2024;8210;26,31; R$112,90 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;01/07/2024;2998;17,37; R$69,32 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;02/07/2024;3149;18,38; R$73,35 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;03/07/2024;3301;18,08; R$72,14 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;04/07/2024;3487;21,87; R$87,29 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;05/07/2024;3647;18,91; R$75,44 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;11/07/2024;3885;25,41; R$103,91 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;12/07/2024;4040;18,46; R$73,69 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;16/07/2024;4207;19,91; R$85,41 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;16/07/2024;4318;10,77; R$46,22 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;17/07/2024;4578;25,46; R$104,13 ;PETROCIN;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;18/07/2024;4757;17,53; R$76,98 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;18/07/2024;4878;15,71; R$67,42 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;19/07/2024;5079;20,40; R$83,46 ;PETROCIN;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;22/07/2024;5207;13,49; R$57,88 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;22/07/2024;5454;21,59; R$92,66 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;23/07/2024;5716;28,59; R$122,66 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;24/07/2024;5842;10,65; R$46,78 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH-6I87;31/07/2024;5996;16,12; R$70,77 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17003;FHN-0083;01/07/2024;177766;32,03; R$127,79 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17003;FHN-0083;12/07/2024;177944;30,95; R$126,58 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17004;GAX-8077;24/07/2024;272895;32,98; R$144,82 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17101;DBS-3679;04/07/2024;304273;35,82; R$142,90 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17101;DBS-3679;20/07/2024;304517;32,37; R$142,10 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17101;DBS-3679;30/07/2024;304733;28,32; R$124,32 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;UR-17101;FVY-9I93;04/07/2024;33276;53,05; R$333,70 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17101;FVY-9I93;10/07/2024;33467;28,18; R$180,06 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17101;FVY-9I93;14/07/2024;33666;28,93; R$184,89 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17101;FVY-9I93;21/07/2024;34023;42,55; R$271,92 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17101;FVY-9I93;26/07/2024;34180;28,38; R$181,37 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB; UR-17102;FYC-1A73;02/07/2024;11285;30,39; R$188,11 ;POSTO;DIESEL S-10;;;;;;
17GB; UR-17102;FYC-1A73;06/07/2024;11579;42,62; R$268,06 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB; UR-17102;FYC-1A73;08/07/2024;11850;30,18; R$186,81 ;POSTO;DIESEL S-10;;;;;;
17GB; UR-17102;FYC-1A73;11/07/2024;12110;32,46; R$200,93 ;POSTO;DIESEL S-10;;;;;;
17GB; UR-17102;FYC-1A73;14/07/2024;12514;51,29; R$317,49 ;POSTO;DIESEL S-10;;;;;;
17GB; UR-17102;FYC-1A73;17/07/2024;12876;41,94; R$268,02 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB; UR-17102;FYC-1A73;21/07/2024;13152;42,97; R$265,98 ;POSTO;DIESEL S-10;;;;;;
17GB; UR-17102;FYC-1A73;23/07/2024;13363;26,22; R$167,54 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB; UR-17102;FYC-1A73;24/07/2024;13684;35,51; R$219,81 ;POSTO;DIESEL S-10;;;;;;
17GB; UR-17102;FYC-1A73;29/07/2024;13967;40,00; R$255,62 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17105;FKG-0E65;01/07/2024;34681;29,24; R$183,94 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UT-17003;DJL-7263;02/07/2024;110371;32,76; R$202,78 ;POSTO;DIESEL S-10;;;;;;
17GB;VO-17004;EXM-2C24;16/07/2024;58470;38,56; R$153,89 ;PETROCIN;ETANOL COMUM;;;;;;
17GB;VO-17004;EXM-2C24;19/07/2024;58798;31,15; R$133,66 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;;;
17GB;VO-17004;EXM-2C24;25/07/2024;59124;37,82; R$162,28 ;POSTO SHOPPING;ETANOL COMUM;;;;;;
17GB;VO-17100;GAW-5G93;01/07/2024;21617;23,84; R$92,74 ;PETROCIN;ETANOL COMUM;;;;;;
17GB;VO-17100;GAW-5G93;29/07/2024;21821;29,14; R$127,92 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;VO-17103;DIW-1J93;04/07/2024;110637;24,91; R$89,43 ;POSTO;ETANOL COMUM;;;;;;
17GB;VO-17103;DIW-1J93;15/07/2024;110872;25,49; R$109,33 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;VO-17103;DIW-1J93;17/07/2024;111236;37,94; R$162,79 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;;;
17GB;VO-17103;DIW-1J93;20/07/2024;111364;16,98; R$74,57 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;VO-17103;DIW-1J93;24/07/2024;111747;38,68; R$169,80 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;ABS-17201;GGR-8E95;06/07/2024;28699;76,23; R$494,73 ;Ipiranga Ferraz;Diesel;;;;;;
17GB;UR-17211;BZF-1518;08/07/2024;108813;57,00; R$369,93 ;AUTO POSTO FERRAZ CENTRO;Diesel;;;;;;
17GB;ABS-17201;GGR-8E95;09/07/2024;29016;154,09; R$1.000,04 ;AUTO POSTO FERRAZ CENTRO;Diesel;;;;;;
17GB;ABS-17201;GGR-8E95;03/07/2024;28553;100,31; R$651,01 ;AUTO POSTO FERRAZ CENTRO;Diesel;;;;;;
17GB;UR-17208;BZF-1518;08/07/2024;108813;57,00; R$369,93 ;AUTO POSTO FERRAZ CENTRO;Diesel;;;;;;
17GB;ABS-17201;GGR-8E95;13/07/2024;29136;59,27; R$384,66 ;AUTO POSTO FERRAZ CENTRO;Diesel;;;;;;
17GB;ABS-17210;EWZ-1B95;15/07/2024;42419;64,81; R$420,62 ;AUTO POSTO FERRAZ CENTRO;Diesel;;;;;;
