              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;
17GB NOV22 ;;;;;;;;;;;;
;;; ;;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;;
;;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;;
17GB;MOB-17104;FZF-6232;08/11/2022;55218;6,35; R$ 31,70 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;
17GB;MOB-17104;FZF-6232;11/11/2022;55346;8,16; R$ 40,74 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;
17GB;MOB-17104;FZF-6232;14/11/2022;55513;10,03; R$ 50,04 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;
17GB;MOB-17104;FZF-6232;17/11/2022;55623;7,17; R$ 35,77 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;
17GB;MOB-17104;FZF-6232;23/11/2022;55740;7,32; R$ 36,57 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;
17GB;MOB-17104;FZF-6232;26/11/2022;55840;6,01; R$ 30,01 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;
17GB;MOB-17104;FZF-6232;29/11/2022;55972;7,85; R$ 38,39 ;POSTO;GASOLINA COMUM;;;;
17GB;MOB-17104;FZF-6232;30/11/2022;56076;5,46; R$ 26,70 ;POSTO;GASOLINA COMUM;;;;
17GB;MOB-17105;FZQ-6077;08/11/2022;46322;8,82; R$ 43,02 ;AUTO POSTO JOAO XXIII - II;GASOLINA COMUM;;;;
17GB;MOB-17105;FZQ-6077;22/11/2022;46516;10,64; R$ 53,11 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;
17GB;MOB-17105;FZQ-6077;26/11/2022;46718;11,43; R$ 57,02 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;
17GB;MOB-17105;FZQ-6077;29/11/2022;46849;7,21; R$ 35,26 ;POSTO;GASOLINA COMUM;;;;
17GB;TP-17000;FHN-0083;01/11/2022;147176;19,7; R$ 72,70 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;TP-17000;FHN-0083;04/11/2022;147264;14,39; R$56,00 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;TP-17000;FHN-0083;07/11/2022;147596;40,56; R$157,77 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;TP-17000;FHN-0083;16/11/2022;147788;28,23; R$109,89 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;TP-17000;FHN-0083;25/11/2022;148153;42,84; R$166,67 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;TP-17000;FHN-0083;29/11/2022;148260;14,14; R$ 55,00 ;AUTO POSTO MOGI DAS CRUZES LTD;ETANOL COMUM;;;;
17GB;TP-17001;DBS-3679;01/11/2022;281582;28,21; R$ 104,09 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;TP-17001;DBS-3679;09/11/2022;281804;29,12; R$ 113,28 ;ECODIARIO;ETANOL COMUM;;;;
17GB;TP-17001;DBS-3679;21/11/2022;282043;28,88; R$ 112,35 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;TP-17004;GAX-8077;03/11/2022;250542;21,48; R$ 79,28 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;TP-17004;GAX-8077;08/11/2022;250752;26,93; R$ 104,78 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;TP-17004;GAX-8077;09/11/2022;251083;41,13; R$ 160,01 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;TP-17004;GAX-8077;16/11/2022;251340;37,62; R$ 146,34 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;TP-17004;GAX-8077;16/11/2022;251447;15,38; R$ 59,86 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
