              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;
17GB JUN25;;;;;;;;;;;;
17GB;ABS-17103;DJM3E81;18/06/2025;149515;142,67; R$925,93 ;Posto Equipe Quality;DIESEL S10;;;;
17GB;UR-17214;GGT3F22;18/06/2025;46935;24,60; R$161,62 ;Quality;DIESEL S10;;;;
17GB;MOB-17107;EEF-7217;18/06/2025;5412”;3,28; R$20,30 ;Quality shopping;GASOLINA;;;;
17GB;MOB-17108;EEF-7208;18/06/2025;55324;3,23; R$19,99 ;Quality shopping;GASOLINA;;;;
17GB;ABS-17105;GIC4H16;18/06/2025;69866;108,02; R$710,80 ;REINA O SOL;DIESEL S10;;;;
17GB;VO-17000;FFY5I31;18/06/2025;18685;21,03; R$88,12 ;POSTO ITAMARATHY;ALCOOL;;;;
17GB;UR-17105;FKG0E65;18/06/2025;46322;40,31; R$261,67 ;QUALITY;DIESEL S10;;;;
17GB;UR-17208;BZF-1518;20/06/2025;117328;43,21; R$271,79 ;QUALITY;DIESEL S10;;;;
17GB;UR-17213;FYT2A23;20/06/2025;51896;38,75; R$255,36 ;ipiranga ferraz;DIESEL S10;;;;
17GB;ABS-17106;GDH3H25;18/06/2025;49088;119,05; R$725,01 ;Titans auto posto;DIESEL S10;;;;
17GB;UR-17101;FVY9I93;22/06/2025;45562;46,17; R$299,67 ;Posto Quality Shopping;DIESEL S10;;;;
17GB;MOB-17207;FSP3D32;22/06/2025;13140;8,30; R$51,38 ;Petrobrás;GASOLINA;;;;
17GB;MOB-17206;GCC9F64;22/06/2025;13177;6,19; R$57,99 ;Br;GASOLINA;;;;
17GB;UR-17102;FYC1A73;22/06/2025;33494;34,60; R$224,55 ;Itamarati;DIESEL S10;;;;
17GB;ABS-17203;SWV0I18;22/06/2025;25656;102,00; R$647,00 ;Posto quality Baruel;DIESEL S10;;;;
17GB;TP-17001;SWH6I87;23/06/2025;38328;15,21; R$63,73 ;Postos Itamarathy;ALCOOL;;;;
17GB;ABS-17105;GIC4H16;23/06/2025;69987;63,97; R$420,92 ;REINA O SOL;DIESEL S10;;;;
17GB;UR-17214;GGT3F22;22/06/2025;47176;31,30; R$205,64 ;Quality;DIESEL S10;;;;
17GB;ABS-17201;GGR8E95;23/06/2025;40168;145,26; R$957,26 ;IPIRANGA FERRAZ;DIESEL S10;;;;
17GB;UR-17105;FKG0E65;23/06/2025;46585;39,36; R$255,29 ;Posto Equipe Quality Ltda;DIESEL S10;;;;
17GB;VO-17000;FFY5I31;23/06/2025;18938;40,17; R$168,31 ;Postos Itamarathy;ALCOOL;;;;
17GB;VO-17102;EFC-7492;24/06/2025;66950;17,41; R$74,55 ;Reina o sol;ALCOOL;;;;
17GB;UR-17212;GJH1F17;24/06/2025;74483;40,68; R$255,88 ;Posto Ipiranga Jd odete;DIESEL S10;;;;
17GB;UR-17212;GJH1F17;21/06/2025;74201;49,51; R$325,28 ;Posto quality Baruel Ltda;DIESEL S10;;;;
17GB;TP-17001;SWH6I87;25/06/2025;38488;17,50; R$73,32 ;Postos Itamarathy;ALCOOL;;;;
17GB;VO-17000;FFY5I31;25/06/2025;19198;40,54; R$169,86 ;Postos Itamarathy;ALCOOL;;;;
17GB;AC-17001;GHU6J06;19/06/2025;64624;51,50; R$334,24 ;Posto equipe quality;DIESEL S10;;;;
17GB;AC-17001;GHU6J06;22/06/2025;64838;40,31; R$261,63 ;Posto equipe quality;DIESEL S10;;;;
17GB;MOB-17108;EEF-7208;25/06/2025;55474;5,34; R$33,08 ;Posto Quality;GASOLINA;;;;
17GB;MOB-17107;EEF-7217;25/06/2025;54270;5,34; R$33,05 ;Equipe quality;GASOLINA;;;;
17GB;VO-17000;FFY5I31;25/06/2025;19331;19,09; R$79,99 ;Postos Itamarathy;ALCOOL;;;;
17GB;UT-17003;DJL-7263;25/06/2025;114688;40,61; R$263,56 ;POSTO ITAMARATHY RODRIGUES FILHO;DIESEL S10;;;;
17GB;TP-17001;SWH6I87;26/06/2025;38647;19,58; R$82,04 ;EQUIPE QUALITY;ALCOOL;;;;
17GB;ABS-17103;DJM3E81;26/06/2025;149773;224,88; R$1.459,50 ;Equipe quality;DIESEL S10;;;;
17GB;UR-17102;FYC1A73;26/06/2025;33736;31,31; R$203,23 ;POST EQUIP QUALITY MANOEL BEZERA L. FILHO;DIESEL S10;;;;
17GB;VO-17000;FFY5I31;26/06/2025;19459;17,79; R$74,54 ;posto itamarathy;ALCOOL;;;;
17GB;UR-17214;GGT3F22;27/06/2025;47442;46,61; R$293,18 ;Quality Baruel;DIESEL S10;;;;
17GB;VO-17102;EFC-7492;27/06/2025;67122;23,31; R$99,78 ;Reina o sol;ALCOOL;;;;
17GB;UR-17101;FVY9I93;27/06/2025;45802;35,96; R$233,40 ;POSTO EQUIPE QUALITY LTDA;DIESEL S10;;;;
17GB;UR-17213;FYT2A23;27/06/2025;52191;54,00; R$355,86 ;AUTO POSTO FERRAZ;DIESEL S10;;;;
17GB;TP-17001;SWH6I87;27/06/2025;38801;17,17; R$71,94 ;Postos Itamarathy;ALCOOL;;;;
17GB;ABS-17203;SWV0I18;27/06/2025;23875;123,60; R$812,19 ;Posto Quality baruel;DIESEL S10;;;;
17GB;UR-17212;GJH1F17;27/06/2025;74826;48,75; R$306,57 ;Posto Ipiranga Jd odete;DIESEL S10;;;;
17GB;VO-17004;EXM2C24;27/06/2025;70198;24,81; R$103,95 ;Equipe Quality;ALCOOL;;;;
17GB;VO-17003;TKX5J89;27/06/2025;2898;52,83; R$342,89 ;POSTO QUALITY;DIESEL;;;;
17GB;MO-05101;DMJ-0132;27/06/2025;113952;32,17; R$208,78 ;POSTO QUALITY;DIESEL S10;;;;
17GB;VO-17000;FFY5I31;27/06/2025;19729;39,12; R$163,91 ;Postos Itamarathy;ALCOOL;;;;
17GB;ABS-17105;GIC4H16;28/06/2025;70142;78,55; R$516,86 ;Reina o Sol;DIESEL S10;;;;
17GB;AC-17002;GIL8E75;28/06/2025;174688;44,42; R$288,31 ;Posto equipe quality;DIESEL S10;;;;
17GB;MOB-17107;EEF-7217;29/06/2025;54446;5,57; R$35,59 ;Equipe;GASOLINA;;;;
17GB;MOB-17108;EEF-7208;29/06/2025;55652;6,00; R$37,32 ;Posto Quality;GASOLINA;;;;
17GB;UR-17102;FYC1A73;29/06/2025;34042;39,98; R$259,50 ;EQUIPE QUALITY MANOEL BEZERRA LIMA FILHO;DIESEL S10;;;;
17GB;UR-17214;GGT3F22;29/06/2025;47728;39,53; R$259,71 ;POSTO QUALITY BARUEL LTDA;DIESEL S10;;;;
17GB;TP-17101;DBS-3679;30/06/2025;310424;38,14; R$163,62 ;Master Mogi;ALCOOL;;;;
17GB;TP-17001;SWH6I87;30/06/2025;38963;17,40; R$72,91 ;POSTO ITAMARATHY;ALCOOL;;;;
17GB;TP-17003;FHN-0083;25/06/2025;182390;26,90; R$112,71 ;Equipe;ALCOOL;;;;
17GB;VO-17000;FFY5I31;30/06/2025;19981;40,00; R$167,60 ;posto itamarathy;ALCOOL;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
TERMO DE RESPONSABILIDADE    ;;;;;;;;;;;;
Aos 07 dias do mês de julho do ano 2025, declaro que digitei a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.   Cb PM 107950-6 Renato Vidotto Santana.;;;;;;;;;;;;
;;;;;;;;;;;;
Aos 07 dias do mês de julho do ano 2025, declaro que conferi a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.  Oficial Motomec  1º Ten PM 107435-A André Luiz da Silva.;;;;;;;;;;;;
;;;;;;;;;;;;
