              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;
17GB AGO25;;;;;;;;;;;
;;; ;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;
;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;
17GB;EP-17101;TZL5A72;12/08/2025;348;26,53; R$111,16 ;AP EQUIPE;ALCOOL;;;
17GB;ABS-17201;GGR8E95;12/08/2025;41523;145,71; R$960,23 ;Ipiranga centro;DIESEL S10;;;
17GB;VO-17103;DIW1J93;12/08/2025;130583;20,01; R$80,00 ;Itamaraty;ALCOOL;;;
17GB;EP-17201;TIX7A89;12/08/2025;4962;23,21; R$143,66 ;Qualy Baruel;GASOLINA;;;
17GB;MOB-17107;EEF-7217;13/08/2025;55397;4,01; R$25,63 ;Posto Equipe Quality (shopping);GASOLINA;;;
17GB;TP-17001;SWH6I87;13/08/2025;41741;19,48; R$81,62 ;posto equipe quality;ALCOOL;;;
17GB;VO-17101;TKX6F66;09/08/2025;2707;31,00; R$204,30 ;Equipe quality shel shopping;DIESEL S10;;;
17GB;VO-17101;TKX6F66;13/08/2025;2979;35,03; R$230,90 ;Posto Qualit shopping;DIESEL S10;;;
17GB;UR-17102;FYC1A73;13/08/2025;37669;29,79; R$196,34 ;POST EQUIPE QUALITY MANOEL BEZZERA LIMA FILHO;DIESEL S10;;;
17GB;UR-17211;FQO1D01;13/08/2025;72217;41,78; R$258,62 ;Ipiranga;DIESEL S10;;;
17GB;EP-17101;TZL5A72;14/08/2025;530;19,32; R$77,09 ;Titans;ALCOOL;;;
17GB;TP-17001;SWH6I87;14/08/2025;41942;17,69; R$74,12 ;Posto quality;ALCOOL;;;
17GB;VO-17003;TKX5J89;14/08/2025;4039;43,11; R$284,12 ;Equipe Quality;DIESEL S10;;;
17GB;VO-17103;DIW1J93;14/08/2025;131137;18,58; R$74,15 ;Posto Itamaraty;ALCOOL;;;
17GB;UR-17105;FKG0E65;14/08/2025;47771;52,04; R$342,94 ;Posto Equipe Quality Ltda;DIESEL S10;;;
17GB;ABS-17204;FCQ-0386;12/08/2025;89492;176,21; R$1.108,30 ;BR;DIESEL S10;;;
17GB;MOB-17206;GCC9F64;15/08/2025;14131;8,66; R$53,61 ;Posto Baruel (BR Petrobras);GASOLINA;;;
17GB;MOB-17207;FSP3D32;15/08/2025;14093;8,28; R$51,00 ;Petrobrás;GASOLINA;;;
17GB;TP-17001;SWH6I87;15/08/2025;42100;18,14; R$72,38 ;POSTO ITAMARATHY;ALCOOL;;;
17GB;VO-17004;EXM2C24;15/08/2025;71836;37,09; R$155,41 ;POSTO EQUIPE QUALITY;ALCOOL;;;
17GB;ABS-17101;GCN6C35;15/08/2025;73297;176,28; R$1.161,69 ;Shell (Shopping);DIESEL S10;;;
17GB;ABS-17105;GIC4H16;15/08/2025;72232;151,06; R$993,96 ;POSTO REINA O SOL;DIESEL S10;;;
17GB;UR-17212;GJH1F17;14/08/2025;76751;33,90; R$213,23 ;Posto Baruel;DIESEL S10;;;
17GB;UR-17214;GGT3F22;15/08/2025;50344;3,39; R$210,09 ;Posto Baruel;DIESEL S10;;;
17GB;UR-17210;EWZ1B95;15/08/2025;51509;44,27; R$291,74 ;Posto Ferraz;DIESEL S10;;;
17GB;MOB-17108;EEF-7208;15/08/2025;56757;5,40; R$34,50 ;Equipe Quality shopping;GASOLINA;;;
17GB;MOB-17107;EEF-7217;15/08/2025;55543;4,62; R$29,52 ;Posto Equipe Quality (shopping);GASOLINA;;;
17GB;TP-17001;SWH6I87;16/08/2025;42185;10,30; R$37,99 ;Auto posto prata s j campos LTDA (7584);ALCOOL;;;
17GB;ABS-17205;GIC3F68;16/08/2025;67585;158,85; R$983,28 ;Ipiranga;DIESEL S10;;;
17GB;ABS-17201;GGR8E95;16/08/2025;41706;100,00; R$659,00 ;Auto posto Ferraz centro;DIESEL S10;;;
17GB;UR-17101;FVY9I93;16/08/2025;48595;2951,00; R$194,51 ;Quality;DIESEL S10;;;
17GB;ABS-17103;SWV0I18;17/08/2025;26501;119,00; R$730,53 ;Quality;DIESEL S10;;;
17GB;UR-17214;GGT3F22;17/08/2025;50642;39,70; R$249,71 ;Petrobras;DIESEL S10;;;
17GB;UR-17105;FKG0E65;17/08/2025;48029;32,04; R$211,14 ;Posto equipe quality ltda;DIESEL S10;;;
17GB;ABS-17106;GDH3H25;18/08/2025;51180;163,87; R$978,30 ;Titans;DIESEL S10;;;
17GB;ABE-04;BFG-2897;18/08/2025;109559;23,22; R$153,07 ;Equipe;DIESEL S10;;;
17GB;ABS-17101;GCN6C35;18/08/2025;73621;162,71; R$1.072,31 ;Posto Quality;DIESEL S10;;;
17GB;TP-17001;SWH6I87;18/08/2025;42392;22,62; R$83,46 ;Auto posto prata SJC Ltda (7584);ALCOOL;;;
17GB;UR-17210;EWZ1B95;18/08/2025;51870;63,34; R$417,41 ;Ipiranga centro;DIESEL S10;;;
17GB;EP-17101;TZL5A72;19/08/2025;717;23,59; R$101,24 ;Master Mogi;ALCOOL;;;
17GB;VO-17101;TKX6F66;19/08/2025;3239;34,92; R$230,18 ;Posto Qualit shopping;DIESEL S10;;;
17GB;MOB-17206;GCC9F64;19/08/2025;14401;10,11; R$62,58 ;BR Petrobras (Posto Quality Suzano);GASOLINA;;;
17GB;MOB-17207;FSP3D32;19/08/2025;14367;8,40; R$51,81 ;Petrobrás;GASOLINA;;;
17GB;TP-17001;SWH6I87;19/08/2025;42549;18,96; R$75,65 ;POSTOS ITAMARATHY;ALCOOL;;;
17GB;UR-17101;FVY9I93;19/08/2025;48845;23,73; R$156,42 ;post equipe quality monel bezzera lima;DIESEL S10;;;
17GB;ABS-17105;GIC4H16;19/08/2025;72425;75,52; R$496,98 ;POSTO REINA O SOL;DIESEL S10;;;
17GB;MOB-17107;EEF-7217;20/08/2025;55709;5,61; R$35,88 ;Quality shoop;GASOLINA;;;
17GB;UR-17212;GJH1F17;20/08/2025;76970;32,91; R$214,11 ;Quality baruel;DIESEL S10;;;
17GB;TP-17001;SWH6I87;20/08/2025;42670;13,61; R$54,30 ;POSTO ITAMARATHY;ALCOOL;;;
17GB;ABS-17105;GIC4H16;20/08/2025;72517;53,20; R$350,07 ;Reina o Sol;DIESEL S10;;;
17GB;AT-17101;STA3H63;21/08/2025;10833;196,27; R$1.293,46 ;Posto Quality Shopping;DIESEL S10;;;
17GB;ABS-17201;GGR8E95;21/08/2025;41962;136,07; R$896,70 ;Posto Ferraz;DIESEL S10;;;
17GB;UR-17105;FKG0E65;21/08/2025;48329;48,46; R$319,41 ;POSTO EQUIPE QUALITY LTDA;DIESEL S10;;;
17GB;TP-17001;SWH6I87;21/08/2025;42840;20,94; R$77,28 ;Auto posto prata SJ Campos Ltda (7584);ALCOOL;;;
17GB;ABS-17106;GDH3H25;21/08/2025;51467;120,95; R$760,78 ;Master Express;DIESEL S10;;;
17GB;EP-17101;TZL5A72;21/08/2025;880;23,78; R$94,41 ;ITAMARATY II;ALCOOL;;;
17GB;ABS-17203;SWV0I18;21/08/2025;27098;175,61; R$1.139,71 ;Quality;DIESEL S10;;;
17GB;ABS-17103;DJM3E81;21/08/2025;150977;178,08; R$1.173,58 ;Posto Quality;DIESEL S10;;;
17GB;VO-17100;GAW5G93;20/08/2025;28399;28,57; R$119,58 ;ITAMARATHY;ALCOOL;;;
17GB;UR-17214;GGT3F22;22/08/2025;50670;33,60; R$211,60 ;Posto Quality Baruel;DIESEL S10;;;
17GB;UR-17211;FQO1D01;22/08/2025;72732;39,11; R$242,09 ;IPIRANGA;DIESEL;;;
17GB;UR-17101;FVY9I93;22/08/2025;49045;32,33; R$213,06 ;POST EQUIPE QUALITY MANOEL B. FILHO;DIESEL S10;;;
17GB;TP-17001;SWH6I87;22/08/2025;43028;20,20; R$74,54 ;Auto posto prata S J Campos Ltda (7584);ALCOOL;;;
17GB;VO-17102;EFC-7492;22/08/2025;67992;41,82; R$179,06 ;REINA O SOL;ALCOOL;;;
17GB;ABS-17204;FCQ-0386;22/08/2025;89827;252,07; R$1.560,31 ;Ipiranga;DIESEL S10;;;
17GB;AC-17002;GIL8E75;23/08/2025;176552;74,39; R$490,23 ;Quality shopping;DIESEL S10;;;
17GB;UR-17211;FQO1D01;23/08/2025;72974;33,87; R$209,66 ;Auto Posto tornado;DIESEL S10;;;
17GB;ABS-17203;SWV0I18;23/08/2025;27374;121,00; R$785,29 ;Petrobras;DIESEL S10;;;
17GB;VO-17101;TKX6F66;23/08/2025;3522;38,17; R$251,57 ;POSTO EQUIPE QUALITY LTDA;DIESEL S10;;;
17GB;ABS-17105;GIC4H16;24/08/2025;72680;70,39; R$463,17 ;Auto Posto Reina o Sol;DIESEL S10;;;
17GB;ABS-17106;GDH3H25;24/08/2025;51718;129,37; R$813,74 ;Master;DIESEL S10;;;
17GB;AT-17101;STA3H63;24/08/2025;11028;126,41; R$833,02 ;Posto Equipe Quality LTDA;DIESEL S10;;;
