              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;
17GB JAN24 ;;;;;;;;;;;;
;;; ;;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;;
;;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;;
17GB;UR-17105;FGK-0E65;03/01/2024;23988;33,83; R$205,71 ;REINA O SOL;DIESEL - S10;;;;
17GB;UR-17105;FGK-0E65;10/01/2024;24252;33,45; R$203,38 ;REINA O SOL;DIESEL - S10;;;;
17GB;UR-17105;FGK-0E65;15/01/2024;24544;43,76; R$266,06 ;REINA O SOL;DIESEL - S10;;;;
17GB;UR-17105;FGK-0E65;24/01/2024;24729;26,1; R$159,26 ;REINA O SOL;DIESEL - S10;;;;
17GB;UR-17105;FGK-0E65;31/01/2024;25009;38,66; R$235,11 ;REINA O SOL;DIESEL - S10;;;;
17GB;AB-17102;FEJ-7954;02/01/2024;133522;80,9; R$491,91 ;REINA O SOL;DIESEL - S10;;;;
17GB;AB-17102;FEJ-7954;06/01/2024;133680;82,06; R$498,96 ;MANHÃ DE SOL;DIESEL - S10;;;;
17GB;AB-17102;FEJ-7954;08/01/2024;133879;90,75; R$551,79 ;REINA O SOL;DIESEL - S10;;;;
17GB;AB-17102;FEJ-7954;10/01/2024;134055;81,75; R$497,08 ;REINA O SOL;DIESEL - S10;;;;
17GB;AB-17102;FEJ-7954;11/01/2024;134155;51,83; R$315,14 ;REINA O SOL;DIESEL - S10;;;;
17GB;AB-17102;FEJ-7954;15/01/2024;134290;73,23;R$ 445,26;REINA O SOL;DIESEL - S10;;;;
17GB;AB-17102;FEJ-7954;17/01/2024;134548;100,77;R$ 612,68;REINA O SOL;DIESEL - S10;;;;
17GB;AB-17102;FEJ-7954;18/01/2024;134550;100;R$ 612,68;REINA O SOL;DIESEL - S10;;;;
17GB;AB-17102;FEJ-7954;23/01/2024;134715;89,37;R$ 543,37;PORTA DO SOL;DIESEL - S10;;;;
17GB;AB-17102;FEJ-7954;23/01/2024;134716;18,25;R$ 111,01;PORTA DO SOL;DIESEL - S10;;;;
17GB;AB-17102;FEJ-7954;29/01/2024;134860;94,25;R$ 573,04;REINA O SOL;DIESEL - S10;;;;
17GB;ABS-17205;GIC-3F68;01/01/2024;48386;111,72;R$ 680,37;AUTO POSTO IPIRANGA JD ODETE;DIESEL - S10;;;;
17GB;ABS-17205;GIC-3F68;07/01/2024;48599;121,97;R$ 742,80;AUTO POSTO IPIRANGA JD ODETE;DIESEL - S10;;;;
17GB;ABS-17205;GIC-3F68;09/01/2024;48766;94,73;R$ 576,91;AUTO POSTO IPIRANGA JD ODETE;DIESEL - S10;;;;
17GB;ABS-17205;GIC-3F68;15/01/2024;49051;165,97;R$ 1.010,76;AUTO POSTO IPIRANGA JD ODETE;DIESEL - S10;;;;
17GB;ABS-17205;GIC-3F68;16/01/2024;49214;81,97;R$ 499,20;AUTO POSTO IPIRANGA JD ODETE;DIESEL - S10;;;;
17GB;ABS-17205;GIC-3F68;18/01/2024;49365;147,97;R$ 900,04;AUTO POSTO IPIRANGA JD ODETE;DIESEL - S10;;;;
17GB;ABS-17205;GIC-3F68;21/01/2024;49583;133,61;R$ 813,69;AUTO POSTO IPIRANGA JD ODETE;DIESEL - S10;;;;
17GB;UR-17211;FQO-1D01;05/01/2024;41539;41,96;R$ 255,54;AUTO POSTO IPIRANGA JD ODETE;DIESEL - S10;;;;
17GB;UR-17211;FQO-1D01;07/01/2024;41755;30,44;R$ 185,25;AUTO POSTO IPIRANGA JD ODETE;DIESEL - S10;;;;
17GB;UR-17211;FQO-1D01;09/01/2024;42143;56,68;R$ 345,18;AUTO POSTO IPIRANGA JD ODETE;DIESEL - S10;;;;
17GB;UR-17211;FQO-1D01;12/01/2024;42341;33,67;R$ 205,67;AUTO POSTO IPIRANGA JD ODETE;DIESEL - S10;;;;
17GB;UR-17211;FQO-1D01;15/01/2024;42541;33,01;R$ 201,00;AUTO POSTO IPIRANGA JD ODETE;DIESEL - S10;;;;
17GB;UR-17211;FQO-1D01;19/01/2024;42782;44,14;R$ 268,38;AUTO POSTO IPIRANGA JD ODETE;DIESEL - S10;;;;
17GB;UR-17211;FQO-1D01;24/01/2024;43058;46,9;R$ 285,62;AUTO POSTO IPIRANGA JD ODETE;DIESEL - S10;;;;
17GB;UR-17211;FQO-1D01;27/01/2024;43376;43,66;R$ 266,01;AUTO POSTO IPIRANGA JD ODETE;DIESEL - S10;;;;
17GB;UR-17211;FQO-1D01;31/01/2024;43531;28,72;R$ 174,90;AUTO POSTO IPIRANGA JD ODETE;DIESEL - S10;;;;
17GB;VO-17102;EFC-7492;02/01/2024;55267;32,8;R$ 120,39;REINA O SOL;ETANOL;;;;
17GB;VO-17102;EFC-7493;08/01/2024;55363;23,81;R$ 87,38;REINA O SOL;ETANOL;;;;
17GB;VO-17102;EFC-7494;23/01/2024;55670;46,87;R$ 172,02;REINA O SOL;ETANOL;;;;
17GB;MOTOSERRA;;11/01/2024;67;20;R$ 117,60;REINA O SOL;GASOLINA;;;;
17GB;MOTOSERRA;;22/01/2024;68;20;R$ 117,79;REINA O SOL;GASOLINA;;;;
17GB;ABS-17102;EEF-7331;01/01/2024;162262;85,44;R$ 520,33;POSTO;DIESEL S-10;;;;
17GB;ABS-17102;EEF-7331;10/01/2024;162567;82,94;R$ 505,10;POSTO;DIESEL S-10;;;;
17GB;ABS-17102;EEF-7331;16/01/2024;162776;65,68;R$ 399,99;POSTO;DIESEL S-10;;;;
17GB;ABS-17102;EEF-7331;21/01/2024;162990;66,49;R$ 404,92;POSTO;DIESEL S-10;;;;
17GB;ABS-17103;DJM-3481;23/01/2024;138530;212,02;R$ 1.354,84;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ABS-17105;GIC-4H16;02/01/2024;48157;167,43;R$ 1.053,13;POSTO SHOPPING;DIESEL S-10;;;;
17GB;ABS-17105;GIC-4H16;04/01/2024;48331;86,08;R$ 550,03;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ABS-17105;GIC-4H16;09/01/2024;48509;100,95;R$ 645,08;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ABS-17105;GIC-4H16;10/01/2024;48640;57,39;R$ 366,71;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ABS-17105;GIC-4H16;17/01/2024;49054;200,55;R$ 1.281,54;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ABS-17105;GIC-4H16;19/01/2024;49192;74,71;R$ 477,45;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ABS-17105;GIC-4H16;22/01/2024;49447;113,75;R$ 726,86;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ABS-17106;GDH-3H25;24/01/2024;28543;151,02;R$ 919,71;POSTO;DIESEL S-10;;;;
17GB;ABS-17106;GDH-3H25;29/01/2024;28777;124,8;R$ 760,03;POSTO;DIESEL S-10;;;;
17GB;AC-17001;GHU-6J06;01/01/2024;31310;48;R$ 297,12;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;AC-17001;GHU-6J06;06/01/2024;31612;46,29;R$ 295,81;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;AC-17001;GHU-6J06;08/01/2024;31795;36,12;R$ 238,03;AUTO POSTO JOAO XXIII - II;DIESEL S-10;;;;
17GB;AC-17001;GHU-6J06;11/01/2024;32097;48,33;R$ 308,81;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;AC-17001;GHU-6J06;15/01/2024;32385;44,29;R$ 283,01;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;AC-17001;GHU-6J06;17/01/2024;32492;25,59;R$ 163,54;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;AC-17001;GHU-6J06;21/01/2024;32790;52;R$ 332,30;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;AC-17001;GHU-6J06;23/01/2024;33080;43,17;R$ 275,90;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;AC-17001;GHU-6J06;26/01/2024;33423;57,02;R$ 364,40;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;AC-17001;GHU-6J06;27/01/2024;33538;21,96;R$ 140,34;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;AC-17001;GHU-6J06;30/01/2024;33812;35,78;R$ 228,68;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;AC-17002;GIL-8475;22/01/2024;160930;39,08;R$ 249,72;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ASE-17101;BFG-1779;03/01/2024;161044;89,21;R$ 570,03;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ASE-17101;BFG-1779;04/01/2024;161155;48,1;R$ 307,33;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ASE-17101;BFG-1779;13/01/2024;161350;112,65;R$ 719,84;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ASE-17101;BFG-1779;20/01/2024;161498;82,5;R$ 527,19;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ASE-17101;BFG-1779;26/01/2024;161606;84,15;R$ 537,71;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;ASE-17101;BFG-1779;31/01/2024;161778;115,32;R$ 736,88;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;AT-17101;STA-3H63;04/01/2024;493;133,04;R$ 810,21;POSTO;DIESEL S-10;;;;
17GB;AT-17101;STA-3H63;11/01/2024;633;92,63;R$ 590,98;A. POS. BIRITIBA USSU;DIESEL S-10;;;;
17GB;AT-17101;STA-3H63;19/01/2024;885;169,54;R$ 1.032,50;POSTO;DIESEL S-10;;;;
17GB;AT-17101;STA-3H63;24/01/2024;1156;158,27;R$ 963,86;POSTO;DIESEL S-10;;;;
17GB;AT-17101;STA-3H63;31/01/2024;1383;137,09;R$ 834,88;POSTO;DIESEL S-10;;;;
17GB;EQUIP-01;BOM-0001;13/01/2024;131;4,56;R$ 26,31;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;
17GB;EQUIP-02;BOM-0002;18/01/2024;20;5,48;R$ 30,09;POSTO;GASOLINA COMUM;;;;
17GB;EQUIP-02;BOM-0002;29/01/2024;21;3,64;R$ 19,98;POSTO;GASOLINA COMUM;;;;
17GB;MO-17001;DJM-4557;17/01/2024;158914;34,88;R$ 222,87;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;MOB-17101;FHI-7907;03/01/2024;70272;6,18;R$ 35,67;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;
17GB;MOB-17101;FHI-7907;07/01/2024;70424;8,95;R$ 49,14;POSTO;GASOLINA COMUM;;;;
